"SourceKey","Sentiment","Sector","Date"
2216,"none","sector","2020-07-20"
2217,"none","healthCare","2020-07-20"
2218,"none","telecommunicationServices","2020-07-20"
2219,"bullish","telecommunicationServices","2020-07-20"
2220,"none","telecommunicationServices","2020-07-20"
2221,"bullish","sector","2020-07-20"
2222,"none","telecommunicationServices","2020-07-20"
2223,"none","telecommunicationServices","2020-07-20"
2224,"none","sector","2020-07-20"
2225,"none","sector","2020-07-20"
2226,"none","sector","2020-07-20"
2227,"none","informationtechnology","2020-07-20"
2228,"none","sector","2020-07-20"
2229,"none","telecommunicationServices","2020-07-20"
2230,"none","telecommunicationServices","2020-07-20"
2231,"bullish","telecommunicationServices","2020-07-20"
2232,"none","telecommunicationServices","2020-07-20"
2233,"none","industrials","2020-07-20"
2234,"none","sector","2020-07-20"
2235,"none","informationtechnology","2020-07-20"
2236,"bullish","industrials","2020-07-20"
2237,"none","sector","2020-07-20"
2238,"bullish","sector","2020-07-20"
2239,"bearish","healthCare","2020-07-20"
2240,"none","telecommunicationServices","2020-07-20"
2241,"none","sector","2020-07-20"
2242,"bearish","sector","2020-07-20"
2243,"none","telecommunicationServices","2020-07-20"
2244,"none","healthCare","2020-07-20"
2245,"none","sector","2020-07-20"
2246,"none","sector","2020-07-20"
2247,"bullish","sector","2020-07-20"
2248,"none","telecommunicationServices","2020-07-20"
2249,"none","sector","2020-07-20"
2250,"bearish","sector","2020-07-20"
2251,"none","telecommunicationServices","2020-07-20"
2252,"bullish","informationtechnology","2020-07-20"
2253,"none","sector","2020-07-20"
2254,"none","sector","2020-07-20"
2255,"none","sector","2020-07-20"
2256,"none","sector","2020-07-20"
2257,"none","sector","2020-07-20"
2258,"none","telecommunicationServices","2020-07-20"
2259,"none","telecommunicationServices","2020-07-20"
2260,"none","telecommunicationServices","2020-07-20"
2261,"none","sector","2020-07-20"
2262,"none","sector","2020-07-20"
2263,"none","sector","2020-07-20"
2264,"none","sector","2020-07-20"
2265,"bullish","telecommunicationServices","2020-07-20"
2266,"none","sector","2020-07-20"
2267,"bullish","sector","2020-07-20"
2268,"bearish","sector","2020-07-20"
2269,"none","informationtechnology","2020-07-20"
2270,"none","informationtechnology","2020-07-20"
2271,"none","sector","2020-07-20"
2272,"none","sector","2020-07-20"
2273,"none","sector","2020-07-20"
2274,"none","informationtechnology","2020-07-20"
2275,"none","sector","2020-07-20"
2276,"none","telecommunicationServices","2020-07-20"
2277,"none","sector","2020-07-20"
2278,"bearish","telecommunicationServices","2020-07-20"
2279,"bullish","industrials","2020-07-20"
2280,"none","sector","2020-07-20"
2281,"none","sector","2020-07-20"
2282,"none","telecommunicationServices","2020-07-20"
2283,"none","telecommunicationServices","2020-07-20"
2284,"none","telecommunicationServices","2020-07-20"
2285,"bearish","healthCare","2020-07-20"
2286,"none","telecommunicationServices","2020-07-20"
2287,"none","sector","2020-07-20"
2288,"none","telecommunicationServices","2020-07-20"
2289,"bullish","telecommunicationServices","2020-07-20"
2290,"none","telecommunicationServices","2020-07-20"
2291,"none","telecommunicationServices","2020-07-20"
2292,"none","informationtechnology","2020-07-20"
2293,"none","healthCare","2020-07-20"
2294,"none","telecommunicationServices","2020-07-20"
2295,"none","telecommunicationServices","2020-07-20"
2296,"none","healthCare","2020-07-20"
2297,"none","healthCare","2020-07-20"
2298,"none","sector","2020-07-20"
2299,"none","sector","2020-07-20"
2300,"none","telecommunicationServices","2020-07-20"
2301,"none","sector","2020-07-20"
2302,"none","telecommunicationServices","2020-07-20"
2303,"none","telecommunicationServices","2020-07-20"
2304,"bullish","telecommunicationServices","2020-07-20"
2305,"none","telecommunicationServices","2020-07-20"
2306,"none","telecommunicationServices","2020-07-20"
2307,"none","telecommunicationServices","2020-07-20"
2308,"none","sector","2020-07-20"
2309,"none","telecommunicationServices","2020-07-20"
2310,"none","sector","2020-07-20"
2311,"none","telecommunicationServices","2020-07-20"
2312,"none","sector","2020-07-20"
2313,"none","telecommunicationServices","2020-07-20"
2314,"bullish","sector","2020-07-20"
2315,"bullish","telecommunicationServices","2020-07-20"
2316,"none","telecommunicationServices","2020-07-20"
2317,"bearish","telecommunicationServices","2020-07-20"
2318,"bullish","sector","2020-07-20"
2319,"bullish","telecommunicationServices","2020-07-20"
2320,"none","sector","2020-07-20"
2321,"none","sector","2020-07-20"
2322,"bullish","telecommunicationServices","2020-07-20"
2323,"none","telecommunicationServices","2020-07-20"
2324,"none","telecommunicationServices","2020-07-20"
2325,"none","telecommunicationServices","2020-07-20"
2326,"none","sector","2020-07-20"
2327,"none","telecommunicationServices","2020-07-20"
2328,"none","sector","2020-07-20"
2329,"none","informationtechnology","2020-07-20"
2330,"none","telecommunicationServices","2020-07-20"
2331,"none","telecommunicationServices","2020-07-20"
2332,"none","telecommunicationServices","2020-07-20"
2333,"none","telecommunicationServices","2020-07-20"
2334,"none","telecommunicationServices","2020-07-20"
2335,"none","sector","2020-07-20"
2336,"none","telecommunicationServices","2020-07-20"
2337,"none","informationtechnology","2020-07-20"
2338,"none","informationtechnology","2020-07-20"
2339,"none","sector","2020-07-20"
2340,"none","sector","2020-07-20"
2341,"none","telecommunicationServices","2020-07-20"
2342,"none","sector","2020-07-20"
2343,"bullish","informationtechnology","2020-07-20"
2344,"none","informationtechnology","2020-07-20"
2345,"bullish","sector","2020-07-20"
2346,"none","telecommunicationServices","2020-07-20"
2347,"none","healthCare","2020-07-20"
2348,"bearish","sector","2020-07-20"
2349,"none","telecommunicationServices","2020-07-20"
2350,"none","industrials","2020-07-20"
2351,"none","sector","2020-07-20"
2352,"none","sector","2020-07-20"
2353,"none","sector","2020-07-20"
2354,"none","telecommunicationServices","2020-07-20"
2355,"none","informationtechnology","2020-07-20"
2356,"none","telecommunicationServices","2020-07-20"
2357,"none","sector","2020-07-20"
2358,"none","informationtechnology","2020-07-20"
2359,"none","informationtechnology","2020-07-20"
2360,"none","sector","2020-07-20"
2361,"none","telecommunicationServices","2020-07-20"
2362,"none","telecommunicationServices","2020-07-20"
2363,"none","sector","2020-07-20"
2364,"none","telecommunicationServices","2020-07-20"
2365,"none","telecommunicationServices","2020-07-20"
2366,"none","sector","2020-07-20"
2367,"none","informationtechnology","2020-07-20"
2368,"none","informationtechnology","2020-07-20"
2369,"none","informationtechnology","2020-07-20"
2370,"none","industrials","2020-07-20"
2371,"bullish","sector","2020-07-20"
2372,"none","informationtechnology","2020-07-20"
2373,"none","sector","2020-07-20"
2374,"none","telecommunicationServices","2020-07-20"
2375,"none","sector","2020-07-20"
2376,"bullish","telecommunicationServices","2020-07-20"
2377,"bullish","telecommunicationServices","2020-07-20"
2378,"none","sector","2020-07-20"
2379,"none","telecommunicationServices","2020-07-20"
2380,"none","telecommunicationServices","2020-07-20"
2381,"none","healthCare","2020-07-20"
2382,"none","sector","2020-07-20"
2383,"none","healthCare","2020-07-20"
2384,"none","sector","2020-07-20"
2385,"bullish","telecommunicationServices","2020-07-20"
2386,"none","sector","2020-07-20"
2387,"none","sector","2020-07-20"
2388,"none","telecommunicationServices","2020-07-20"
2389,"none","telecommunicationServices","2020-07-20"
2390,"none","telecommunicationServices","2020-07-20"
2391,"bullish","sector","2020-07-20"
2392,"none","telecommunicationServices","2020-07-20"
2393,"none","healthCare","2020-07-20"
2394,"bearish","informationtechnology","2020-07-20"
2395,"none","informationtechnology","2020-07-20"
2396,"none","sector","2020-07-20"
2397,"none","sector","2020-07-20"
2398,"none","informationtechnology","2020-07-20"
2399,"none","telecommunicationServices","2020-07-20"
2400,"none","telecommunicationServices","2020-07-20"
2401,"none","sector","2020-07-20"
2402,"none","industrials","2020-07-20"
2403,"none","sector","2020-07-20"
2404,"none","informationtechnology","2020-07-20"
2405,"none","telecommunicationServices","2020-07-20"
2406,"bearish","sector","2020-07-20"
2407,"none","sector","2020-07-20"
2408,"none","sector","2020-07-20"
2409,"bullish","telecommunicationServices","2020-07-20"
2410,"none","telecommunicationServices","2020-07-20"
2411,"none","telecommunicationServices","2020-07-20"
2412,"none","telecommunicationServices","2020-07-20"
2413,"bullish","industrials","2020-07-20"
2414,"none","telecommunicationServices","2020-07-20"
2415,"none","sector","2020-07-20"
2416,"none","sector","2020-07-20"
2417,"none","informationtechnology","2020-07-20"
2418,"none","sector","2020-07-20"
2419,"none","sector","2020-07-20"
2420,"bearish","industrials","2020-07-20"
2421,"none","sector","2020-07-20"
2422,"bullish","industrials","2020-07-20"
2423,"none","sector","2020-07-20"
2424,"none","sector","2020-07-20"
2425,"none","telecommunicationServices","2020-07-20"
2426,"none","sector","2020-07-20"
2427,"bearish","telecommunicationServices","2020-07-20"
2428,"none","healthCare","2020-07-20"
2429,"none","telecommunicationServices","2020-07-20"
2430,"none","industrials","2020-07-20"
2431,"bullish","telecommunicationServices","2020-07-20"
2432,"bearish","telecommunicationServices","2020-07-20"
2433,"none","informationtechnology","2020-07-20"
2434,"none","sector","2020-07-20"
2435,"none","sector","2020-07-20"
2436,"none","telecommunicationServices","2020-07-20"
2437,"bearish","telecommunicationServices","2020-07-20"
2438,"bearish","sector","2020-07-20"
2439,"none","sector","2020-07-20"
2440,"none","sector","2020-07-20"
2441,"none","telecommunicationServices","2020-07-20"
2442,"none","sector","2020-07-20"
2443,"none","telecommunicationServices","2020-07-20"
2444,"none","telecommunicationServices","2020-07-20"
2445,"none","telecommunicationServices","2020-07-20"
2446,"none","telecommunicationServices","2020-07-20"
2447,"bullish","telecommunicationServices","2020-07-20"
2448,"none","telecommunicationServices","2020-07-20"
2449,"none","sector","2020-07-20"
2450,"none","telecommunicationServices","2020-07-20"
2451,"none","sector","2020-07-20"
2452,"none","informationtechnology","2020-07-20"
2453,"none","industrials","2020-07-20"
2454,"none","telecommunicationServices","2020-07-20"
2455,"none","telecommunicationServices","2020-07-20"
2456,"none","telecommunicationServices","2020-07-20"
2457,"none","telecommunicationServices","2020-07-20"
2458,"bullish","sector","2020-07-20"
2459,"bullish","sector","2020-07-20"
2460,"none","telecommunicationServices","2020-07-20"
2461,"none","telecommunicationServices","2020-07-20"
2462,"none","sector","2020-07-20"
2463,"none","informationtechnology","2020-07-20"
2464,"none","informationtechnology","2020-07-20"
2465,"none","sector","2020-07-20"
2466,"bullish","sector","2020-07-20"
2467,"none","telecommunicationServices","2020-07-20"
2468,"none","industrials","2020-07-20"
2469,"bearish","sector","2020-07-20"
2470,"none","informationtechnology","2020-07-20"
2471,"none","telecommunicationServices","2020-07-20"
2472,"none","telecommunicationServices","2020-07-20"
2473,"none","informationtechnology","2020-07-20"
2474,"none","telecommunicationServices","2020-07-20"
2475,"none","sector","2020-07-20"
2476,"bearish","sector","2020-07-20"
2477,"bearish","informationtechnology","2020-07-20"
2478,"none","telecommunicationServices","2020-07-20"
2479,"bullish","telecommunicationServices","2020-07-20"
2480,"none","sector","2020-07-20"
2481,"none","sector","2020-07-20"
2482,"none","sector","2020-07-20"
2483,"none","telecommunicationServices","2020-07-20"
2484,"none","healthCare","2020-07-20"
2485,"none","sector","2020-07-20"
2486,"none","industrials","2020-07-20"
2487,"none","sector","2020-07-20"
2488,"none","industrials","2020-07-20"
2489,"bearish","telecommunicationServices","2020-07-20"
2490,"none","sector","2020-07-20"
2491,"none","telecommunicationServices","2020-07-20"
2492,"none","sector","2020-07-20"
2493,"bullish","sector","2020-07-20"
2494,"none","sector","2020-07-20"
2495,"none","informationtechnology","2020-07-20"
2496,"bullish","sector","2020-07-20"
2497,"none","sector","2020-07-20"
2498,"none","telecommunicationServices","2020-07-20"
2499,"bullish","informationtechnology","2020-07-20"
2500,"none","telecommunicationServices","2020-07-20"
2501,"none","telecommunicationServices","2020-07-20"
2502,"none","sector","2020-07-20"
2503,"bullish","sector","2020-07-20"
2504,"none","sector","2020-07-20"
2505,"none","telecommunicationServices","2020-07-20"
2506,"none","sector","2020-07-20"
2507,"none","sector","2020-07-20"
2508,"bullish","telecommunicationServices","2020-07-20"
2509,"none","sector","2020-07-20"
2510,"none","sector","2020-07-20"
2511,"bearish","telecommunicationServices","2020-07-20"
2512,"none","industrials","2020-07-20"
2513,"none","telecommunicationServices","2020-07-20"
2514,"bearish","sector","2020-07-20"
2515,"none","healthCare","2020-07-20"
2516,"none","telecommunicationServices","2020-07-20"
2517,"none","sector","2020-07-20"
2518,"none","industrials","2020-07-20"
2519,"none","telecommunicationServices","2020-07-20"
2520,"none","telecommunicationServices","2020-07-20"
2521,"none","informationtechnology","2020-07-20"
2522,"none","telecommunicationServices","2020-07-20"
2523,"none","sector","2020-07-20"
2524,"none","telecommunicationServices","2020-07-20"
2525,"bullish","sector","2020-07-20"
2526,"none","healthCare","2020-07-20"
2527,"none","sector","2020-07-20"
2528,"none","sector","2020-07-20"
2529,"bullish","telecommunicationServices","2020-07-20"
2530,"none","telecommunicationServices","2020-07-20"
2531,"none","industrials","2020-07-20"
2532,"none","telecommunicationServices","2020-07-20"
2533,"none","sector","2020-07-20"
2534,"none","sector","2020-07-20"
2535,"none","healthCare","2020-07-20"
2536,"none","healthCare","2020-07-20"
2537,"none","telecommunicationServices","2020-07-20"
2538,"none","informationtechnology","2020-07-20"
2539,"none","telecommunicationServices","2020-07-20"
2540,"none","telecommunicationServices","2020-07-20"
2541,"bullish","industrials","2020-07-20"
2542,"none","telecommunicationServices","2020-07-20"
2543,"none","industrials","2020-07-20"
2544,"none","telecommunicationServices","2020-07-20"
2545,"none","sector","2020-07-20"
2546,"none","sector","2020-07-20"
2547,"none","telecommunicationServices","2020-07-20"
2548,"none","sector","2020-07-20"
2549,"bullish","telecommunicationServices","2020-07-20"
2550,"none","healthCare","2020-07-20"
2551,"none","informationtechnology","2020-07-20"
2552,"none","sector","2020-07-20"
2553,"none","healthCare","2020-07-20"
2554,"none","informationtechnology","2020-07-20"
2555,"none","telecommunicationServices","2020-07-20"
2556,"none","healthCare","2020-07-20"
2557,"none","healthCare","2020-07-20"
2558,"bullish","healthCare","2020-07-20"
2559,"none","healthCare","2020-07-20"
2560,"none","telecommunicationServices","2020-07-20"
2561,"none","industrials","2020-07-20"
2562,"none","healthCare","2020-07-20"
2563,"bearish","sector","2020-07-20"
2564,"none","sector","2020-07-20"
2565,"none","telecommunicationServices","2020-07-20"
2566,"none","sector","2020-07-20"
2567,"none","telecommunicationServices","2020-07-20"
2568,"none","telecommunicationServices","2020-07-20"
2569,"none","informationtechnology","2020-07-20"
2570,"none","telecommunicationServices","2020-07-20"
2571,"none","sector","2020-07-20"
2572,"none","telecommunicationServices","2020-07-20"
2573,"none","informationtechnology","2020-07-20"
2574,"none","informationtechnology","2020-07-20"
2575,"bullish","informationtechnology","2020-07-20"
2576,"none","sector","2020-07-20"
2577,"none","sector","2020-07-20"
2578,"none","telecommunicationServices","2020-07-20"
2579,"bullish","sector","2020-07-20"
2580,"bearish","sector","2020-07-20"
2581,"none","telecommunicationServices","2020-07-20"
2582,"none","telecommunicationServices","2020-07-20"
2583,"bearish","telecommunicationServices","2020-07-20"
2584,"bullish","sector","2020-07-20"
2585,"bullish","sector","2020-07-20"
2586,"none","sector","2020-07-20"
2587,"bearish","telecommunicationServices","2020-07-20"
2588,"none","telecommunicationServices","2020-07-20"
2589,"bullish","telecommunicationServices","2020-07-20"
2590,"bearish","sector","2020-07-20"
2591,"none","sector","2020-07-20"
2592,"none","informationtechnology","2020-07-20"
2593,"none","telecommunicationServices","2020-07-20"
2594,"none","sector","2020-07-20"
2595,"none","telecommunicationServices","2020-07-20"
2596,"none","sector","2020-07-20"
2597,"none","telecommunicationServices","2020-07-20"
2598,"none","sector","2020-07-20"
2599,"none","sector","2020-07-20"
2600,"none","sector","2020-07-20"
2601,"none","sector","2020-07-20"
2602,"none","telecommunicationServices","2020-07-20"
2603,"none","informationtechnology","2020-07-20"
2604,"none","sector","2020-07-20"
2605,"none","sector","2020-07-20"
2606,"none","telecommunicationServices","2020-07-20"
2607,"bearish","sector","2020-07-20"
2608,"none","telecommunicationServices","2020-07-20"
2609,"none","telecommunicationServices","2020-07-20"
2610,"none","sector","2020-07-20"
2611,"none","healthCare","2020-07-20"
2612,"bearish","telecommunicationServices","2020-07-20"
2613,"none","industrials","2020-07-20"
2614,"none","sector","2020-07-20"
2615,"none","sector","2020-07-20"
2616,"none","telecommunicationServices","2020-07-20"
2617,"bearish","sector","2020-07-20"
2618,"none","healthCare","2020-07-20"
2619,"none","healthCare","2020-07-20"
2620,"none","healthCare","2020-07-20"
2621,"none","healthCare","2020-07-20"
2622,"none","sector","2020-07-20"
2623,"none","healthCare","2020-07-20"
2624,"none","telecommunicationServices","2020-07-20"
2625,"bullish","informationtechnology","2020-07-20"
2626,"none","sector","2020-07-20"
2627,"none","telecommunicationServices","2020-07-20"
2628,"none","telecommunicationServices","2020-07-20"
2629,"none","sector","2020-07-20"
2630,"bearish","sector","2020-07-20"
2631,"none","sector","2020-07-20"
2632,"bearish","telecommunicationServices","2020-07-20"
2633,"none","telecommunicationServices","2020-07-20"
2634,"none","sector","2020-07-20"
2635,"none","telecommunicationServices","2020-07-20"
2636,"none","informationtechnology","2020-07-20"
2637,"none","industrials","2020-07-20"
2638,"none","sector","2020-07-20"
2639,"bearish","telecommunicationServices","2020-07-20"
2640,"bullish","telecommunicationServices","2020-07-20"
2641,"bearish","telecommunicationServices","2020-07-20"
2642,"bearish","sector","2020-07-20"
2643,"none","healthCare","2020-07-20"
2644,"none","telecommunicationServices","2020-07-20"
2645,"none","industrials","2020-07-20"
2646,"none","sector","2020-07-20"
2647,"none","telecommunicationServices","2020-07-20"
2648,"none","sector","2020-07-20"
2649,"none","industrials","2020-07-20"
2650,"none","telecommunicationServices","2020-07-20"
2651,"none","sector","2020-07-20"
2652,"none","sector","2020-07-20"
2653,"none","sector","2020-07-20"
2654,"none","healthCare","2020-07-20"
2655,"none","sector","2020-07-20"
2656,"none","sector","2020-07-20"
2657,"none","sector","2020-07-20"
2658,"none","sector","2020-07-20"
2659,"none","telecommunicationServices","2020-07-20"
2660,"none","sector","2020-07-20"
2661,"none","sector","2020-07-20"
2662,"none","sector","2020-07-20"
2663,"none","telecommunicationServices","2020-07-20"
2664,"bearish","informationtechnology","2020-07-20"
2665,"none","telecommunicationServices","2020-07-20"
2666,"bullish","sector","2020-07-20"
2667,"none","industrials","2020-07-20"
2668,"bearish","sector","2020-07-20"
2669,"none","sector","2020-07-20"
2670,"none","telecommunicationServices","2020-07-20"
2671,"none","telecommunicationServices","2020-07-20"
2672,"none","telecommunicationServices","2020-07-20"
2673,"none","telecommunicationServices","2020-07-20"
2674,"bullish","sector","2020-07-20"
2675,"none","telecommunicationServices","2020-07-20"
2676,"bullish","informationtechnology","2020-07-20"
2677,"none","industrials","2020-07-20"
2678,"none","informationtechnology","2020-07-20"
2679,"none","telecommunicationServices","2020-07-20"
2680,"none","sector","2020-07-20"
2681,"none","sector","2020-07-20"
2682,"bearish","industrials","2020-07-20"
2683,"none","sector","2020-07-20"
2684,"none","sector","2020-07-20"
2685,"none","telecommunicationServices","2020-07-20"
2686,"none","financials","2020-07-20"
2687,"none","sector","2020-07-20"
2688,"none","sector","2020-07-20"
2689,"none","sector","2020-07-20"
2690,"none","telecommunicationServices","2020-07-20"
2691,"none","sector","2020-07-20"
2692,"none","sector","2020-07-20"
2693,"none","telecommunicationServices","2020-07-20"
2694,"none","sector","2020-07-20"
2695,"none","sector","2020-07-20"
2696,"none","telecommunicationServices","2020-07-20"
2697,"none","informationtechnology","2020-07-20"
2698,"bullish","telecommunicationServices","2020-07-20"
2699,"none","telecommunicationServices","2020-07-20"
2700,"none","telecommunicationServices","2020-07-20"
2701,"none","telecommunicationServices","2020-07-20"
2702,"none","telecommunicationServices","2020-07-20"
2703,"none","sector","2020-07-20"
2704,"none","industrials","2020-07-20"
2705,"none","sector","2020-07-20"
2706,"none","sector","2020-07-20"
2707,"none","sector","2020-07-20"
2708,"none","telecommunicationServices","2020-07-20"
2709,"none","telecommunicationServices","2020-07-20"
2710,"none","sector","2020-07-20"
2711,"none","sector","2020-07-20"
2712,"none","healthCare","2020-07-20"
2713,"none","sector","2020-07-20"
2714,"none","telecommunicationServices","2020-07-20"
2715,"none","sector","2020-07-20"
2716,"bullish","informationtechnology","2020-07-20"
2717,"bearish","sector","2020-07-20"
2718,"none","telecommunicationServices","2020-07-20"
2719,"none","healthCare","2020-07-20"
2720,"bullish","telecommunicationServices","2020-07-20"
2721,"none","telecommunicationServices","2020-07-20"
2722,"none","telecommunicationServices","2020-07-20"
2723,"none","informationtechnology","2020-07-20"
2724,"none","sector","2020-07-20"
2725,"none","sector","2020-07-20"
2726,"none","sector","2020-07-20"
2727,"none","sector","2020-07-20"
2728,"none","healthCare","2020-07-20"
2729,"bullish","healthCare","2020-07-20"
2730,"bearish","sector","2020-07-20"
2731,"bullish","sector","2020-07-20"
2732,"none","sector","2020-07-20"
2733,"bearish","sector","2020-07-20"
2734,"bullish","telecommunicationServices","2020-07-20"
2735,"none","telecommunicationServices","2020-07-20"
2736,"none","telecommunicationServices","2020-07-20"
2737,"none","sector","2020-07-20"
2738,"none","sector","2020-07-20"
2739,"none","informationtechnology","2020-07-20"
2740,"none","sector","2020-07-20"
2741,"bearish","sector","2020-07-20"
2742,"none","telecommunicationServices","2020-07-20"
2743,"bullish","sector","2020-07-20"
2744,"none","sector","2020-07-20"
2745,"none","informationtechnology","2020-07-20"
2746,"none","informationtechnology","2020-07-20"
2747,"none","telecommunicationServices","2020-07-20"
2748,"bullish","telecommunicationServices","2020-07-20"
2749,"none","sector","2020-07-20"
2750,"bearish","industrials","2020-07-20"
2751,"none","sector","2020-07-20"
2752,"none","telecommunicationServices","2020-07-20"
2753,"none","sector","2020-07-20"
2754,"none","telecommunicationServices","2020-07-20"
2755,"none","telecommunicationServices","2020-07-20"
2756,"none","telecommunicationServices","2020-07-20"
2757,"none","sector","2020-07-20"
2758,"none","telecommunicationServices","2020-07-20"
2759,"bearish","sector","2020-07-20"
2760,"none","telecommunicationServices","2020-07-20"
2761,"none","sector","2020-07-20"
2762,"bullish","sector","2020-07-20"
2763,"none","telecommunicationServices","2020-07-20"
2764,"bullish","telecommunicationServices","2020-07-20"
2765,"none","telecommunicationServices","2020-07-20"
2766,"none","sector","2020-07-20"
2767,"none","telecommunicationServices","2020-07-20"
2768,"none","telecommunicationServices","2020-07-20"
2769,"none","telecommunicationServices","2020-07-20"
2770,"bullish","telecommunicationServices","2020-07-20"
2771,"none","informationtechnology","2020-07-20"
2772,"none","informationtechnology","2020-07-20"
2773,"none","sector","2020-07-20"
2774,"none","industrials","2020-07-20"
2775,"none","healthCare","2020-07-20"
2776,"none","telecommunicationServices","2020-07-20"
2777,"none","sector","2020-07-20"
2778,"none","healthCare","2020-07-20"
2779,"none","telecommunicationServices","2020-07-20"
2780,"bearish","sector","2020-07-20"
2781,"bullish","sector","2020-07-20"
2782,"none","telecommunicationServices","2020-07-20"
2783,"none","telecommunicationServices","2020-07-20"
2784,"none","telecommunicationServices","2020-07-20"
2785,"bullish","telecommunicationServices","2020-07-20"
2786,"none","sector","2020-07-20"
2787,"none","informationtechnology","2020-07-20"
2788,"none","telecommunicationServices","2020-07-20"
2789,"none","sector","2020-07-20"
2790,"none","telecommunicationServices","2020-07-20"
2791,"none","healthCare","2020-07-20"
2792,"none","sector","2020-07-20"
2793,"none","sector","2020-07-20"
2794,"none","sector","2020-07-20"
2795,"none","sector","2020-07-20"
2796,"none","telecommunicationServices","2020-07-20"
2797,"none","informationtechnology","2020-07-20"
2798,"none","sector","2020-07-20"
2799,"none","telecommunicationServices","2020-07-20"
2800,"none","telecommunicationServices","2020-07-20"
2801,"none","healthCare","2020-07-20"
2802,"none","sector","2020-07-20"
2803,"none","informationtechnology","2020-07-20"
2804,"none","healthCare","2020-07-20"
2805,"bullish","sector","2020-07-20"
2806,"bullish","sector","2020-07-20"
2807,"none","sector","2020-07-20"
2808,"none","sector","2020-07-20"
2809,"none","sector","2020-07-20"
2810,"none","informationtechnology","2020-07-20"
2811,"none","sector","2020-07-20"
2812,"bullish","telecommunicationServices","2020-07-20"
2813,"bullish","sector","2020-07-20"
2814,"none","sector","2020-07-20"
2815,"none","informationtechnology","2020-07-20"
2816,"bullish","informationtechnology","2020-07-20"
2817,"none","telecommunicationServices","2020-07-20"
2818,"none","sector","2020-07-20"
2819,"bearish","sector","2020-07-20"
2820,"none","telecommunicationServices","2020-07-20"
2821,"none","sector","2020-07-20"
2822,"none","telecommunicationServices","2020-07-20"
2823,"none","sector","2020-07-20"
2824,"bearish","telecommunicationServices","2020-07-20"
2825,"none","informationtechnology","2020-07-20"
2826,"none","informationtechnology","2020-07-20"
2827,"none","informationtechnology","2020-07-20"
2828,"none","informationtechnology","2020-07-20"
2829,"none","telecommunicationServices","2020-07-20"
2830,"none","healthCare","2020-07-20"
2831,"none","telecommunicationServices","2020-07-20"
2832,"none","sector","2020-07-20"
2833,"none","sector","2020-07-20"
2834,"none","sector","2020-07-20"
2835,"bearish","sector","2020-07-20"
2836,"none","telecommunicationServices","2020-07-20"
2837,"bullish","telecommunicationServices","2020-07-20"
2838,"none","informationtechnology","2020-07-20"
2839,"none","sector","2020-07-20"
2840,"bullish","telecommunicationServices","2020-07-20"
2841,"none","sector","2020-07-20"
2842,"none","telecommunicationServices","2020-07-20"
2843,"bullish","sector","2020-07-20"
2844,"none","telecommunicationServices","2020-07-20"
2845,"none","telecommunicationServices","2020-07-20"
2846,"none","sector","2020-07-20"
2847,"none","telecommunicationServices","2020-07-20"
2848,"none","telecommunicationServices","2020-07-20"
2849,"none","telecommunicationServices","2020-07-20"
2850,"none","industrials","2020-07-20"
2851,"none","healthCare","2020-07-20"
2852,"none","sector","2020-07-20"
2853,"none","telecommunicationServices","2020-07-20"
2854,"none","informationtechnology","2020-07-20"
2855,"none","sector","2020-07-20"
2856,"none","telecommunicationServices","2020-07-20"
2857,"none","telecommunicationServices","2020-07-20"
2858,"bullish","telecommunicationServices","2020-07-20"
2859,"none","industrials","2020-07-20"
2860,"none","sector","2020-07-20"
2861,"none","telecommunicationServices","2020-07-20"
2862,"bullish","sector","2020-07-20"
2863,"none","sector","2020-07-20"
2864,"none","sector","2020-07-20"
2865,"none","sector","2020-07-20"
2866,"none","telecommunicationServices","2020-07-20"
2867,"none","telecommunicationServices","2020-07-20"
2868,"bullish","informationtechnology","2020-07-20"
2869,"none","telecommunicationServices","2020-07-20"
2870,"none","telecommunicationServices","2020-07-20"
2871,"none","sector","2020-07-20"
2872,"none","telecommunicationServices","2020-07-20"
2873,"none","sector","2020-07-20"
2874,"none","sector","2020-07-20"
2875,"none","telecommunicationServices","2020-07-20"
2876,"none","informationtechnology","2020-07-20"
2877,"none","sector","2020-07-20"
2878,"none","telecommunicationServices","2020-07-20"
2879,"none","telecommunicationServices","2020-07-20"
2880,"none","sector","2020-07-20"
2881,"none","informationtechnology","2020-07-20"
2882,"none","sector","2020-07-20"
2883,"none","telecommunicationServices","2020-07-20"
2884,"none","sector","2020-07-20"
2885,"none","sector","2020-07-20"
2886,"none","telecommunicationServices","2020-07-20"
2887,"none","sector","2020-07-20"
2888,"none","sector","2020-07-20"
2889,"none","sector","2020-07-20"
2890,"none","sector","2020-07-20"
2891,"none","sector","2020-07-20"
2892,"bullish","sector","2020-07-20"
2893,"none","telecommunicationServices","2020-07-20"
2894,"bearish","sector","2020-07-20"
2895,"none","telecommunicationServices","2020-07-20"
2896,"none","telecommunicationServices","2020-07-20"
2897,"none","informationtechnology","2020-07-20"
2898,"none","telecommunicationServices","2020-07-20"
2899,"none","healthCare","2020-07-20"
2900,"bearish","healthCare","2020-07-20"
2901,"none","sector","2020-07-20"
2902,"none","telecommunicationServices","2020-07-20"
2903,"bearish","informationtechnology","2020-07-20"
2904,"none","sector","2020-07-20"
2905,"bullish","sector","2020-07-20"
2906,"none","informationtechnology","2020-07-20"
